ResponseId,showingauthor,genrepick,mx_slotnum,mx_title,textsrc_Mx,textsrc_Mx_byhuman,prevwatchedbin_Mx,rank5_Mx,rankNunseen_Mx,time_page_submit_mx,acc_lik_Mx,acc_text_Mx,inf_lik_Mx,inf_text_Mx,per_lik_Mx,per_text_Mx,int_lik_Mx,int_text_Mx,Mx_moreauthor
R_2TmJtBPujgiUXg9,False,Mission: Impossible,S2,The Sentinel,A0,False,False,3,0.5,1756.451,,,5,This review let's me know what to expect and who is in the movie without giving away the entire plot. It also provides some good and some bad points about the movie. ,3,The movie review is well written and informative but not sure if I am really that interested. This means that the review could have been written more persuasively. I guess the bad aspects about this movie that were included in the review are more persuasive than the good parts. ,4,"The review in informative enough but I would not classify it as very interesting to read although it provides sufficient information. For that reason I would classify it as ""somewhat interesting"".",False
R_2TmJtBPujgiUXg9,False,Mission: Impossible,S3,Chain Reaction,A0,False,False,1,0.0,195.602,,,4,The review provides all the information that a person would need to decide whether to watch the movie or not. Lead actors? Check. Genre? Check. Plot overview? Check.,4,I am little bit biased but I am a fan of Keanu Reeves which makes this recommendation instantly persuasive to me. Plus I like sci-fi movies so all in all I do want to watch this movie.,4,The review is interesting as it allows me to form a picture of what kind of movie this is. ,True
R_2TmJtBPujgiUXg9,False,Mission: Impossible,S4,Sneakers,A0,False,False,2,0.25,211.798,,,3,The review provides information to get a general sense of the movie but does lack a little bit in the description/overview of the plot. It includes assessments of the actors performances and chemistry but overall not really informative.,2,I read the review and I probably would not click on it if I came across it on a movie watching platform such as Netflix.,4,I found the review actually interesting in that it certainly addressed some reservations that a view might have such as the dated-ness of the movie. It was easy to read but not very informative.,False
R_2TmJtBPujgiUXg9,False,Mission: Impossible,S5,Ice Station Zebra,A0,False,False,5,1.0,131.872,,,4,"The review tells me what the move is about, a Cold War thriller. ",4,The review provides enough plot description that I want to know more and I might watch the movie,4,I found the review interesting. It has all I expect from a review to make an somewhat informed decision whether I want to watch the movie or not. ,True
R_3iRwTeu461blBYT,False,Jurassic Park,S1,The Poseidon Adventure,A4,True,False,3,0.3333333333333333,39.309,,,5,Yes,4,Yes,5,Yes,True
R_3iRwTeu461blBYT,False,Jurassic Park,S2,The Towering Inferno,A0,False,True,1,,15.194,5.0,Yes,4,Yes,5,Yes,4,Yes,True
R_3iRwTeu461blBYT,False,Jurassic Park,S3,Jason and the Argonauts,A0,False,False,2,0.0,15.545,,,4,Yes,3,Yes,5,Yes,True
R_3iRwTeu461blBYT,False,Jurassic Park,S4,"20,000 Leagues Under the Sea",A0,False,False,5,1.0,11.694,,,4,Yes,5,Yes,4,Yes,True
R_3iRwTeu461blBYT,False,Jurassic Park,S5,The 7th Voyage of Sinbad,A2,True,False,4,0.6666666666666666,13.378,,,4,Yes,5,Yes,4,Yes,True
R_DGCsp726ZaQ9Bkt,False,Titanic,S1,Anna and the King,A3,True,False,2,0.3333333333333333,245.554,,,2,"The statement that the movie is ""neither a re-make of these previous FOX efforts"" is informative, as it helps to clarify the movie's origins and its relationship to other films about Anna Leonowens.",5,"The text does mention that the movie is ""stunning"" and that Jodie Foster's performance is ""different,"" but these statements are too vague to be persuasive.",2,"The statement that the movie is ""stunning"" is too vague, as it does not provide any specific details about the movie's cinematography.",False
R_DGCsp726ZaQ9Bkt,False,Titanic,S2,Legend No. 17,A0,False,False,1,0.0,181.227,,,4,"The text about Legend No. 17 (2013) is informative in that it provides a brief overview of the movie's plot, characters, and themes. It also mentions some of the movie's critical acclaim and commercial success.",5,"the text could mention specific examples of how the movie has made viewers laugh, cry, or think. It could also mention specific examples of how the movie has inspired viewers to learn more about hockey or the Soviet Union in the 1970s.",2,"The statement that the movie's performances are ""convincing"" is too vague, as it does not provide any specific examples of the actors' performances.
",False
R_DGCsp726ZaQ9Bkt,False,Titanic,S3,Always,A0,False,False,4,1.0,415.068,,,5,"
The text is informative in that it provides a brief overview of the movie Always (1989). It mentions the movie's plot, its director, its actors, and its theme song. It also provides some brief analysis of the movie, such as its ability to evoke nostalgia and longing.",4,"The text is persuasive in that it makes a strong case for the movie Always (1989). It describes the movie as a ""beautiful love story"" that is ""infused with nostalgia and grace."" It also praises the director, Steven Spielberg, and the actors, Holly Hunter, Richard Dreyfuss, and Audrey Hepburn.",4,"The text is interesting to read because it provides a brief overview of the movie Always (1989) in a way that is both informative and persuasive. The author does a good job of describing the movie's plot, characters, and themes in a way that is engaging and thought-provoking.",True
R_DGCsp726ZaQ9Bkt,False,Titanic,S4,Far and Away,A5,True,False,3,0.6666666666666666,162.418,,,5,"The text about Far and Away (1992) is informative in that it provides some basic information about the movie, such as its release date, the fact that it is set in a specific time period in the history of both Ireland and America, and the fact that it explores the themes of the Frontier Thesis and the importance of land.",5,This will help the reader to visualize the movie and to understand why you are recommending it.,3,"The statement that the movie is ""The Frontier Thesis"" is too vague, as it does not provide any specific details about the Frontier Thesis.",False
R_DGCsp726ZaQ9Bkt,False,Titanic,S5,Love Story,A0,False,True,5,,195.725,4.0,"The text about Love Story (1970) is factually accurate for the most part. The movie is a classic romantic film that has stood the test of time. The witty dialogues are cleverly written and the chemistry between the two main actors, Ryan O'Neal and Ali McGraw, is undeniable.",5,"The text about Love Story (1970) is informative in that it provides a brief overview of the movie's plot, characters, and themes. It also mentions some of the movie's critical acclaim and commercial success.",4,"It also praises the movie's witty dialogue, chemistry between the actors, and exploration of themes of class, privilege, and death.",5,"The text about Love Story (1970) is interesting to read because it provides a brief overview of the movie's plot, characters, and themes in a way that is both informative and persuasive. ",True
R_uek2InlWiDDudSp,False,The Lord of the Rings: The Fellowship of the Ring,S1,The Three Musketeers,A4,True,False,5,1.0,69.45,,,3,"Not really too informative, just a general opinion of that they liked it a lot",1,"Like I already said above, it was just a general oh I love this movie so much and then I went to buy the book because the movie just just awesome.",1,"Just really not impressed with this one, like I already mentioned above",False
R_uek2InlWiDDudSp,False,The Lord of the Rings: The Fellowship of the Ring,S2,The 7th Voyage of Sinbad,A0,False,False,2,0.0,83.571,,,4,I think it gave the general gist of the movie yet gave details without being too overwhelming.,3,"I don't know, it wasn't good and it wasn't bad. I think it seemed like a pretty standard review.",2,"I felt that it used general language for movie reviews so to speak, nothing that stood out as unique or super engaging.",False
R_uek2InlWiDDudSp,False,The Lord of the Rings: The Fellowship of the Ring,S3,The Dark Crystal,A0,False,True,1,,101.659,4.0,I think it's accurate because it sounds familiar. I have watched the movie but not in a long time.,5,It seemed to mention not only the synopsis but more in detail about the characters and the storyline itself.,4,"The writer more actively brought you into the story and if it wasn't for the fact that I found that movie boring as could be, I would probably have wanted to watch it based on that.",4,The synopsis was well written as well as engaging.,False
R_uek2InlWiDDudSp,False,The Lord of the Rings: The Fellowship of the Ring,S4,Dragonslayer,A4,True,False,4,0.6666666666666666,80.9,,,4,It gives me the general idea of the movie and makes it sounds a bit interesting.,4,"It mentioned the set design, the atmosphere and the visual effects.",4,"It did specify what they liked about the movie, as already stated above. The set design and the visual effects were mentioned and it was a pretty interesting synopsis too (I like fantasy movies).",False
R_uek2InlWiDDudSp,False,The Lord of the Rings: The Fellowship of the Ring,S5,The Adventures of Robin Hood,A1,True,False,3,0.3333333333333333,77.609,,,4,I'd say it's somewhat informative because it gives actual facts but it's not too engaging.,1,"It just states the facts pretty much and the general synopsis, it doesn't really bring me into the story so to speak.",2,"It seemed like either written by an AI or someone not interested in the movie, so it was boring.",False
R_vBMW2ZIKeQTyBTX,False,Titanic,S1,Anna and the King,A2,True,False,2,0.0,293.351,,,5,"The most informative part of the text is the comparison to other movies in the same genre. This gives the reader a good idea of what to expect from the movie, and helps them to decide whether or not it is something they would be interested in watching.",5,"The most persuasive part of the text is the comparison to other movies in the same genre. This gives the reader a sense of the movie's quality, and makes it more likely that they will be persuaded to watch it.",5,"The most interesting part of the text is the comparison to other movies in the same genre. This gives the reader a good sense of the movie's quality, and makes it more interesting to read about.",True
R_vBMW2ZIKeQTyBTX,False,Titanic,S2,Legend No. 17,A0,False,False,5,1.0,195.16,,,4,"The most informative part of the text is the overview of the movie's plot. The text briefly describes Kharlamov's journey to victory, and it mentions the political and social pressures that he faced. This gives the reader a good understanding of what the movie is about.",5,"The most persuasive part of the text is the mention that the movie is a must-watch. This is a strong statement, and it makes the reader want to see the movie. The text also mentions that the movie is inspiring, which is another positive message.",5,"The most interesting part of the text is the overview of the movie's plot. The text briefly describes Kharlamov's journey to victory, and it mentions the political and social pressures that he faced. This is a compelling story, and it makes the reader want to learn more about the movie.",True
R_vBMW2ZIKeQTyBTX,False,Titanic,S3,Always,A4,True,False,3,0.3333333333333333,876.568,,,5,"The recommendation text is informative because it provides some basic information about the movie, such as the title, release date, and the fact that it is a romantic comedy. It also gives some brief opinions about the movie, such as the reviewer's belief that the 4 main characters are all well-acted and that Richard Dreyfuss is an American Acting Legend.",5,"
The recommendation text is persuasive because it uses a number of techniques to convince the reader to watch the movie",5,"The recommendation text is interesting to read because it is personal and engaging. The reviewer clearly loves the movie and their enthusiasm is infectious. They also use some interesting language, such as ""pocket rocket firecracker,"" which makes the text more lively.",True
R_vBMW2ZIKeQTyBTX,False,Titanic,S4,Far and Away,A0,False,True,1,,458.217,5.0,"The only factual inaccuracy in the text is the statement that the movie ""falls into some of the typical Hollywood patterns."" This is a subjective statement, and not everyone would agree with it. However, the reviewer does go on to explain what they mean by this, so it is not a major issue.",5,"The text could be more informative in a few areas. For example, it could provide more details about the movie's plot, such as the specific challenges that the characters face. It could also provide more information about the historical context of the movie, such as the specific events that led to the Irish Potato Famine.",5,"The text could be more persuasive in a few areas. For example, the reviewer could provide more specific examples of the movie's strengths. They could also provide more personal anecdotes about why they enjoyed the movie.",5,"The text could be more interesting in a few areas. For example, the reviewer could include more quotes from the movie. They could also include more visuals, such as screenshots or gifs.",True
R_vBMW2ZIKeQTyBTX,False,Titanic,S5,Love Story,A2,True,False,4,0.6666666666666666,354.71,,,5,"The most informative part of the text is the description of the movie's simplicity. The author points out that the movie is concise and straightforward, which allows audiences to become involved with the characters and their plight. This is a helpful piece of information for potential viewers who are looking for a movie that is easy to follow and emotionally engaging.

",5,"The recommendation text is persuasive. The author uses language that is likely to appeal to romantics, such as ""tearjerker"" and ""adored."" They also point out that the movie was a box office phenomenon, which can be seen as a sign of its quality.
",5,"The most persuasive part of the text is the author's description of the movie's effectiveness. They argue that the simplicity of the movie is its secret to success, and they point out that the film even manages to make subtle commentary on important themes. This argument is likely to appeal to viewers who are looking for a movie that is both entertaining and thought-provoking.",True
R_1ikc2ZloH3daVfZ,False,Jurassic Park,S1,The Poseidon Adventure,A2,True,True,3,,111.126,5.0,The factually accurate information in the text is that The Poseidon Adventure was released in 1972 and is a disaster film. The text also accurately states that the movie is well made and has good effects.,5,The factually accurate information in the text is that The Poseidon Adventure was released in 1972 and is a disaster film. The text also accurately states that the movie is well made and has good effects.,5,"The text is persuasive in its positive statements about the movie, such as describing it as well-made and compelling. The reviewer's personal opinion about the movie being touching and sad also adds to the persuasive tone.",5,"The text is persuasive in its positive statements about the movie, such as describing it as well-made and compelling. The reviewer's personal opinion about the movie being touching and sad also adds to the persuasive tone.",True
R_1ikc2ZloH3daVfZ,False,Jurassic Park,S2,The Towering Inferno,A0,False,False,1,0.0,111.21,,,5,"The text provides a brief description of the movie, stating that it is a classic disaster film with a star-studded cast. It also mentions that some people may find the first parts of the movie slow, but that the thrills and drama pick up once the disaster happens. It ends by recommending the movie for disaster movie fans and praising it as an example of how epic movies used to be made. This information is informative in giving an overview of the movie and its appeal.",4,"The Towering Inferno is a 1974 movie directed by Irwin Allen. It is a classic disaster film that tells the story of a skyscraper on fire and the efforts to rescue the people trapped inside. The movie boasts an impressive cast, including Steve McQueen, Paul Newman, and Faye Dunaway.

The review snippet highlights the thrilling scenes of the building engulfed in flames and describes the movie as a must-see for any disaster movie fan. It also mentions that the movie is a great example of how epic movies used to be made.

Overall, the persuasive aspect of the text lies in its description of the thrilling disaster scenes and the legendary cast involved in the film. It emphasizes the film's appeal to fans of disaster movies and positions it as a classic worth watching.",5,"The interesting aspect of this text is the mention of the movie's cast, which includes Hollywood legends like Steve McQueen, Paul Newman, and Faye Dunaway. The description of the movie as a ""classic disaster film done the old-fashioned way"" is also intriguing, as it suggests that the movie may have a certain charm or appeal that is different from more modern disaster films. The snippet also acknowledges that the movie may have a slow start, but promises that the thrills and drama pick up once the disaster hits, adding to its intrigue.",True
R_1ikc2ZloH3daVfZ,False,Jurassic Park,S3,Jason and the Argonauts,A3,True,False,2,0.25,141.846,,,5,"The text is informative about the plot and general storyline of the movie, as well as mentioning the director and the special effects work by Ray Harryhausen. It also mentions that the movie is still entertaining families over 50 years since its release.",5,"The persuasive aspects of the text include mentioning the magical and mythical elements of the movie, the adventure of Jason and his crew, and the praise for the special effects work by Ray Harryhausen. These elements could convince the reader that the movie is worth watching. However, the text could be more specific in its persuasive arguments by providing examples of the movie's magic, adventure, or special effects, which would make it more convincing.",5,"The text provides a brief synopsis of the movie's plot and highlights some key aspects of the film, such as the mythical and magical elements, the assembling of a crew, and the perils that await Jason and his crew. It also mentions the director and the special effects work by Ray Harryhausen. This information helps give the reader an understanding of what to expect from the movie. The mention that the movie is still entertaining families over 50 years since its release adds an extra layer of intrigue, suggesting that it has stood the test of time. Overall, the text effectively conveys the main points of the movie and provides interesting information.",True
R_1ikc2ZloH3daVfZ,False,Jurassic Park,S4,"20,000 Leagues Under the Sea",A3,True,False,4,0.75,107.627,,,4,"The text provides information about the plot of the movie, its genre, the year it was released, the main actor's performance, and the use of Cinemascope widescreen. It also mentions that the movie is an adaptation of Jules Verne's novel. However, it does not provide specific details about the extraordinary scenarios or the other cast members.",5,"The persuasive aspects of the text include the praise for the ""exciting and thrilling"" nature of the movie, the positive mention of James Mason's performance as Nemo, and the use of the word ""magnificent"" to describe the adaptation of the novel. 

However, the text could have been more convincing by providing more specific examples or details about what makes the movie thrilling or extraordinary. Additionally, it does not offer any reasons or evidence to support the claim that the casting is agreeable or that the scenarios are extraordinary.",4,"The text is interesting to read because it provides a brief overview of the movie's plot and genre, as well as mentions the use of Cinemascope widescreen and the adaptation of Jules Verne's novel. It also builds excitement by describing the movie as ""exciting and thrilling"" and complimenting James Mason's portrayal of Nemo. However, it would have been more engaging if the text included specific examples or descriptions of the extraordinary scenarios or the other cast members.",True
R_1ikc2ZloH3daVfZ,False,Jurassic Park,S5,The 7th Voyage of Sinbad,A0,False,False,5,1.0,135.822,,,5,"The text was informative in describing ""The 7th Voyage of Sinbad"" as an adventure film with epic proportions, incredible special effects, and stop-motion animation by Ray Harryhausen. It also mentions that the film is a thrilling quest full of magic, wizards, and monsters, and that it remains a fan favorite. The text does not provide specific details about the plot or characters of the movie.",5,"The text provides persuasive details about the special effects and the thrilling nature of the film, which could convince someone to watch it. However, it does not provide much information about the plot or characters, which may make the text less convincing for someone who is looking for more specifics before deciding to watch the movie.",5,"The text was interesting to read because it provided a compelling description of ""The 7th Voyage of Sinbad."" It highlighted the film's epic proportions, incredible special effects, and thrilling quest full of magic and monsters. The mention of the legendary Ray Harryhausen's stop-motion animation added to the excitement. This made me curious to learn more about the film and consider watching it.",True
R_b2QurJauf84wzRv,False,The Lord of the Rings: The Fellowship of the Ring,S1,The Three Musketeers,A5,True,False,5,1.0,201.119,,,4,lots of facts,3,was neither persuasive or unconvincing,3,not very interested in The Three Musketeers,False
R_b2QurJauf84wzRv,False,The Lord of the Rings: The Fellowship of the Ring,S2,The 7th Voyage of Sinbad,A0,False,False,3,0.3333333333333333,58.984,,,4,interesting details,4,sounds interesting,4,story sounds interesting,False
R_b2QurJauf84wzRv,False,The Lord of the Rings: The Fellowship of the Ring,S3,The Dark Crystal,A1,True,True,1,,137.968,5.0,its a great movie,4,interesting facts,4,persuasive for someone looking for fantasy,4,well written,False
R_b2QurJauf84wzRv,False,The Lord of the Rings: The Fellowship of the Ring,S4,Dragonslayer,A1,True,False,2,0.0,84.367,,,4,lots of facts,4,recommend for fans of Dark Crystal,4,interesting for fans of fantasy,False
R_b2QurJauf84wzRv,False,The Lord of the Rings: The Fellowship of the Ring,S5,The Adventures of Robin Hood,A3,True,False,4,0.6666666666666666,147.038,,,3,doesn't say much about the actual film,2,seems to gush too much about the actors,2,not too interested in the actors necessarily,False
R_1EXJOhCFr6rl2Hs,False,Titanic,S1,Anna and the King,A3,True,False,1,0.0,200.661,,,4,"The text provided information about Steve Jobs' life and achievements, including his early life, his founding of Apple Inc., his tenure as CEO, and his impact on the technology industry. It also mentioned his resignation as CEO and his passing in 2011.",5,"The text was persuasive because it presented logical arguments and evidence to support the claim that vaccination is a safe and effective method of preventing diseases. It debunked common myths and misconceptions about vaccines and provided real-world examples of how vaccines have successfully eradicated diseases. The text also emphasized the importance of community immunity and how vaccines protect not only individuals but also vulnerable populations. Overall, the text presented a well-reasoned and well-supported case for the benefits of vaccination.",4,"The interesting aspect of the text is that it provides information about the use of asynchronous methods in programming and highlights the benefits they offer. It also discusses the concept of callbacks and how they can be used to handle asynchronous operations effectively. The text explains these concepts clearly, making it an interesting read for anyone interested in asynchronous programming.",True
R_1EXJOhCFr6rl2Hs,False,Titanic,S2,Legend No. 17,A2,True,False,3,0.5,143.326,,,4,"The text was informative in that it defined irony and gave examples of different types of irony. It provided clear explanations of dramatic, situational, and verbal irony, making it easy to understand each type. The examples given helped to illustrate how each type of irony functions in different contexts. Overall, the text offered a good overview of irony and its various forms.",4,"The text was persuasive because it provided solid evidence and reasoning to support the argument. The examples given were relevant and showcased the benefits of meditation in a clear and convincing way. Additionally, the use of scientific studies and experts helped to establish credibility. The text also acknowledged potential counterarguments and addressed them effectively, further strengthening the case for meditation. Overall, the persuasive techniques used in the text were logical, logical, credible, and well-reasoned.",4,"The text was interesting to read because it provided useful and relevant information about the topic. It was organized and well-written, making it easy to follow and understand. The use of examples and explanations helped to further clarify the points being made. Overall, the text was engaging and kept the reader's attention.",False
R_1EXJOhCFr6rl2Hs,False,Titanic,S3,Always,A0,False,False,2,0.25,117.036,,,5,"The text provides a brief explanation of what an informative essay is and offers some tips on how to write one. However, it does not provide any specific examples or go into much depth on the topic.",5,"The text was persuasive in conveying the importance of masking and social distancing as effective measures to prevent the spread of the coronavirus. The author's use of scientific evidence and expert opinions provided credibility to their arguments. Additionally, the text highlighted real-life examples of countries that successfully brought down their infection rates through rigorous mask-wearing and social distancing. This factual approach helped to convince the reader of the effectiveness of these measures.
",4,"Additionally, the text highlighted real-life examples of countries that successfully brought down their infection rates through rigorous mask-wearing and social distancing. This factual approach helped to convince the reader of the effectiveness of these measures.

However, the text may be unconvincing to individuals who are skeptical of the science behind masking and social distancing. The author did not address any counterarguments or potential drawbacks of these measures. Some individuals may believe that the negative effects of mask-wearing and social isolation outweigh the benefits, and the text did not provide a rebuttal to such claims. Therefore, these individuals may find the text unconvincing.",True
R_1EXJOhCFr6rl2Hs,False,Titanic,S4,Far and Away,A0,False,True,4,,168.053,4.0,"Unfortunately, without the specific text provided, I cannot determine what was factually accurate or inaccurate.",4,"The text provides an overview of several different topics related to AI, including natural language processing, computer vision, and autonomous vehicles. It explains what these technologies are and how they are applied in various industries. It also discusses the potential benefits and challenges of AI. Overall, the text is informative and provides a general understanding of AI and its applications.",4,"The text was persuasive because it provided clear examples and explanations of why a vegan diet is better for the environment. It presented statistics and evidence to support its claims, offering a well-reasoned argument. Additionally, it addressed common counterarguments and provided counterpoints to refute them.",5,"The text was persuasive because it provided clear examples and explanations of why a vegan diet is better for the environment. It presented statistics and evidence to support its claims, offering a well-reasoned argument. Additionally, it addressed common counterarguments and provided counterpoints to refute them.",False
R_1EXJOhCFr6rl2Hs,False,Titanic,S5,Love Story,A0,False,False,5,1.0,273.744,,,4,"The text was informative because it provided a clear explanation of what makes a text informative. It explained that an informative text is one that provides readers with new or useful information and helps them learn something. It also gave examples of different types of informative texts, such as news articles, scientific studies, and educational books. Overall, the text effectively conveyed information about what makes a text informative.",4,"The text was persuasive because it provided clear and compelling arguments in support of the claim that recycling benefits the environment and reduces waste. The text presented evidence such as statistics and examples to support these arguments, making the case for recycling seem logical and necessary. Additionally, by highlighting the potential negative consequences of not recycling, such as pollution and resource depletion, the text effectively appeals to the reader's sense of responsibility and duty to protect the environment. Overall, the text successfully convinces the reader of the importance and benefits of recycling.",5,"The text was interesting to read because it provided brief explanations and examples of different types of irony and how they are used in literature and everyday life. It also presented a concise definition of irony and its three main types, making it easy to understand for readers unfamiliar with the concept. The text could have been more engaging with additional examples or anecdotes to illustrate each type of irony and its effects.",True
R_2pWgcm2LB89WQAD,False,The Dark Knight,S1,Batman: Mask of the Phantasm,A5,True,True,1,,81.965,4.0,Some of the places were accurate and some of the places were inaccurate ,4,Whole paragraph was quite informative ,4,none,4,interesting,False
R_2pWgcm2LB89WQAD,False,The Dark Knight,S2,Streets of Fire,A2,True,False,4,0.6666666666666666,232.801,,,5,It was very informative ,4,Some places are persuasive but it was good,5,All of the paragraph was interesting and easy to read ,False
R_2pWgcm2LB89WQAD,False,The Dark Knight,S3,Takers,A0,False,False,5,1.0,69.679,,,4,This text was somewhat informative because these text consists some of the story of the movie,4,Some places were unconvincing ,4,It was little bit of text were interesting ,False
R_2pWgcm2LB89WQAD,False,The Dark Knight,S4,The Net,A0,False,False,3,0.3333333333333333,35.745,,,4,It was somewhat informative,5,The text used were quite persuasive,4,Quite interesting to read the text,True
R_2pWgcm2LB89WQAD,False,The Dark Knight,S5,Miss Bala,A4,True,False,2,0.0,44.195,,,5,The text of the paragraph were quite informative ,3,I have mixed feelings while reading he text,5,The story review was good and interesting to read,False
R_2WZkwsKZbX11BI3,False,The Dark Knight,S1,Batman: Mask of the Phantasm,A1,True,False,3,0.3333333333333333,376.192,,,5,"The text is informative in that it provides a summary of the movie, including the storyline, the villains, and the subplots. The reviewer mentions that the movie has an interesting storyline, an interesting villain (The Phantasm), an interesting subplot for Bruce Wayne, and even the psychotic Joker. This gives potential viewers a good idea of what the movie is about and whether or not it might be something they would enjoy.",5,"The text is persuasive in that it makes a strong case for the movie being intelligent and mature. The reviewer begins by saying that the 1992 Batman cartoon series was the best Batman cartoon series ever made. This sets the stage for the reviewer to then say that Batman: Mask of the Phantasm is a great cartoon film. The reviewer then goes on to list the movie's strengths, including its interesting storyline, interesting villain, and interesting subplot for Bruce Wayne. The reviewer also mentions that the movie has the psychotic Joker, which is a fan-favorite character.",5,"the text is interesting to read because it is a positive review of a movie that is considered to be one of the best Batman movies ever made. The reviewer provides a different perspective on the movie, which makes it an interesting read for fans of Batman and animated films alike.",True
R_2WZkwsKZbX11BI3,False,The Dark Knight,S2,Streets of Fire,A1,True,False,5,1.0,170.917,,,5,"t provides a brief overview of the movie's plot.
It mentions the movie's director, Walter Hill.
It mentions the movie's release date, 1984.
It mentions the movie's action sequences and musical performances.
It mentions that Diane Lane does not sing in the movie, but that Holly Sherwood and Laurie Sargent do.",5,"It starts by saying that the reviewer missed the movie when it was released, but is now glad they finally watched it. This makes the reviewer seem more credible and relatable.
It then goes on to describe the movie in a positive light, mentioning the action sequences and musical performances. This makes the movie sound exciting and entertaining.
It ends by saying that the movie is underrated, which makes the reviewer seem like an expert on movies.",5,"The text about the movie ""Streets of Fire (1984)"" is interesting to read because it is a positive review of a movie that is considered to be a cult classic. The reviewer starts by saying that they missed the movie when it was released, but is now glad they finally watched it. This makes the reviewer seem more relatable and makes the movie sound even more interesting.",True
R_2WZkwsKZbX11BI3,False,The Dark Knight,S3,Takers,A0,False,False,4,0.6666666666666666,195.218,,,5,"It provides a brief overview of the movie's plot.
It mentions the movie's genre, which is action-packed thriller.
It mentions the movie's cast, which includes Matt Dillon, Paul Walker, Idris Elba, Zoe Saldana, and Jay Hernandez.
It mentions the movie's rating, which is R for violence and language.
It mentions the movie's production company, which is Screen Gems.",5,"It starts by saying that the movie is an ""action-packed thriller"" that promises to keep you entertained from beginning to end. This makes the movie sound exciting and suspenseful.
It then goes on to describe the movie's plot in a positive light, mentioning the group of robbers and their incredible plan. This makes the movie sound like it is full of action and excitement.
It also mentions that the movie has a talented cast, which makes it even more appealing to potential viewers.",5,"It provided a brief overview of the movie's plot.
It mentioned the movie's genre, which is action-packed thriller.
It mentioned the movie's cast, which includes Matt Dillon, Paul Walker, Idris Elba, Zoe Saldana, and Jay Hernandez.
It mentioned the movie's rating, which is R for violence and language.
It mentioned the movie's production company, which is Screen Gems.",True
R_2WZkwsKZbX11BI3,False,The Dark Knight,S4,The Net,A3,True,False,2,0.0,166.788,,,5,"It provides a brief overview of the movie's plot.
It mentions the movie's genre, which is thriller.
It mentions the movie's setting, which is the early days of the internet.
It mentions the movie's themes, which include identity theft and the dangers of the internet.",5,"It provides a brief overview of the movie's plot.
It mentions the movie's genre, which is thriller.
It mentions the movie's setting, which is the early days of the internet.
It mentions the movie's themes, which include identity theft and the dangers of the internet.
It mentions the movie's comparison to ""The Fugitive"" (1993).",5,"It provides a brief overview of the movie's plot.
It mentions the movie's genre, which is thriller.
It mentions the movie's setting, which is the early days of the internet.
It mentions the movie's themes, which include identity theft and the dangers of the internet.
It mentions the movie's comparison to ""The Fugitive"" (1993).
It mentions the reviewer's nostalgia for the movie.",True
R_2WZkwsKZbX11BI3,False,The Dark Knight,S5,Miss Bala,A0,False,True,1,,219.198,5.0,"The movie is about a woman named Gloria who is drawn into the world of Mexican drug cartels when she tries to rescue her friend Suzu.
The movie does focus on issues of human trafficking and drug cartels.
The movie does aim to empower teenage girls.
Gina Rodriguez does give a strong performance as Gloria.",4,"It provides a brief overview of the movie's plot.
It mentions the movie's focus on issues of human trafficking and drug cartels.
It notes that the movie aims to empower teenage girls.
It praises Gina Rodriguez's performance.",5,"It starts by acknowledging that the movie has received mixed reviews, which makes the reviewer seem more credible.
It then goes on to describe the movie's plot in a way that sounds exciting and suspenseful.
It mentions the movie's focus on issues of human trafficking and drug cartels, which are important and timely issues.
It notes that the movie aims to empower teenage girls, which is a positive message.
It praises Gina Rodriguez's performance, which is a key factor in the movie's success.",5,"It provides a brief overview of the movie's plot.
It mentions the movie's focus on issues of human trafficking and drug cartels.
It notes that the movie aims to empower teenage girls.
It praises Gina Rodriguez's performance.",True
R_1rkMuAHv7kTVFzt,False,Titanic,S1,Anna and the King,A1,True,False,5,1.0,315.688,,,4,The text described a banquet that is filled with sensory delights. It implies that the banquet has a variety of delicious foods and drinks that will appeal to the senses of taste and smell.,5,"The text uses descriptive and captivating language to paint a vivid picture of a ""banquet of sensory delight."" This language engages the senses and creates an enticing image in the reader's mind.",4,"The text seems to be enticing and inviting, indicating that it will be a treat for the senses. It implies that whatever is being discussed or described will be visually appealing, flavorful, and overall enjoyable. This creates anticipation and curiosity in the reader.",False
R_1rkMuAHv7kTVFzt,False,Titanic,S2,Legend No. 17,A1,True,True,1,,198.65,4.0,The text seems to be factually accurate.,4,"The text informed the reader about the type of assignment, the prompt or question being asked, and the suggested approach or method for answering the question. It also explained the importance of citing sources and using proper formatting.",4,"The text was persuasive because it presented a compelling argument for the benefits of using artificial intelligence in healthcare. It highlighted how AI technology can help improve diagnosis accuracy, assist in personalized treatments, and streamline administrative tasks. The author provided specific examples and statistics to back up their claims and address potential concerns. The text also emphasized the growing demand and potential impact of AI in healthcare, which added to its persuasive nature.",4,"There are multiple accounts of what happened that night, each presented from a different perspective. Each account adds new details and insights into the events, creating a more complete picture of what transpired. This adds a sense of mystery and intrigue to the story, as the true version of events is not immediately clear. Additionally, the text is filled with vivid imagery and descriptive language, which brings the events to life and engages the reader's senses.",False
